time_s,phase,x_m,y_m,z_m,linear_speed_mps,angular_speed_radps
0.06700000000000005,loaded,-2.9521877364348962e-05,2.9327110922161137e-23,0.026081200716599477,0.06958880187291153,1.3188767369665786
0.06800000000000005,loaded,-3.902073598366446e-05,5.660473911503143e-23,0.026035835717267582,0.046348802351866975,0.9583138381195405
0.06900000000000005,loaded,-4.9608845811910484e-05,9.665961392261572e-23,0.02600664250175044,0.03105401587501058,0.6670232733442384
0.07000000000000005,loaded,-6.117262035906089e-05,1.6328161955044463e-22,0.02598818521250338,0.02178055114378377,0.42918342284035255
0.07100000000000005,loaded,-7.341992413752805e-05,7.054945508915412e-22,0.025976831843221516,0.016700162989997207,0.23787112458602694
0.07200000000000005,loaded,-8.492395355481265e-05,1.1841751507300805e-21,0.025970253191129652,0.013252220801794213,0.10507885250852712
0.07300000000000005,loaded,-9.559815134408058e-05,1.6232384465342252e-21,0.025967248494076,0.011089035252384699,0.0009318106799542211
0.07400000000000005,loaded,-0.00010544137251630236,2.0378719437488845e-21,0.025967089484688517,0.009844505423360968,0.08247007989789823
0.07500000000000005,loaded,-0.00011444030238342798,2.4251947958330362e-21,0.025969442221839268,0.009301403703418146,0.14746642312693864
0.07600000000000005,loaded,-0.00012257906539603255,2.787105583730772e-21,0.025974057140816683,0.009356117813678469,0.19672128304483702
0.07700000000000005,loaded,-0.00012984313024279713,3.1284767048317226e-21,0.025980652566496006,0.009811538003263922,0.23380620734797475
0.07800000000000006,loaded,-0.0001362227628271583,3.45052651412321e-21,0.025988801899783524,0.010349461094302627,0.26542716413973083
0.07900000000000006,loaded,-0.00014170681226470844,3.743078412133548e-21,0.02599814737389182,0.010835713384098037,0.29211478282704184
0.08000000000000006,loaded,-0.00014628288868235098,4.0074028442225646e-21,0.026008393211265607,0.011221303795470264,0.31417823674689094
0.08100000000000006,loaded,-0.00014993718913546358,4.244405584159611e-21,0.0260193134294633,0.011515427794350193,0.33205414968731506
0.08200000000000006,loaded,-0.00015265489145597038,4.45474832796055e-21,0.026030740651699462,0.01174594883087503,0.3461988020767997
0.08300000000000006,loaded,-0.00015442269328608325,4.642651672488215e-21,0.02604250859643769,0.011899985154299733,0.35831260955795835
0.08400000000000006,loaded,-0.00015523414838736126,4.804737224118961e-21,0.026054323035804107,0.01184227330051649,0.37095294398279466
0.08500000000000006,loaded,-0.00015519347815565705,4.941796454900659e-21,0.026066908599846804,0.01258562975542292,0.3813882072046635
0.08600000000000006,loaded,-0.00015429325885723852,5.05439630082138e-21,0.026080060422532747,0.013182595903224287,0.38766806373417073
0.08700000000000006,loaded,-0.0001525261221950559,5.142859705605368e-21,0.026093603422524193,0.013657804389840811,0.3902321152167312
0.08800000000000006,loaded,-0.0001498849428034796,5.2073049107539386e-21,0.026107389274105323,0.014036578372078293,0.3895283317805657
0.08900000000000007,loaded,-0.0001463630650895297,5.2651235201006085e-21,0.026121291557761713,0.014341447398874907,0.3859512116324079
0.09000000000000007,loaded,-0.00014195450015285388,5.316184378616347e-21,0.02613520178484777,0.01459211644644487,0.3798584385500269
0.09100000000000007,loaded,-0.00013665407266750471,5.360269559923614e-21,0.0261490266836858,0.014806159509109311,0.3715659056773945
0.09200000000000007,loaded,-0.00013061236450522822,5.398067552049921e-21,0.026160133808924603,0.012643989425357369,0.2987043537974922
0.09300000000000007,loaded,-0.00012381596267932958,5.424084550858746e-21,0.02616885795370455,0.011059013514801742,0.23224678076265193
0.09400000000000007,loaded,-0.00011724533057981264,4.806786457702684e-21,0.0261754874382691,0.009333984774938372,0.189826354053156
0.09500000000000007,loaded,-0.00011145041749926067,4.694786216602811e-21,0.02618032135118202,0.007546372086033603,0.1616484727812305
0.09600000000000007,loaded,-0.00010644297171557792,4.709547319363364e-21,0.026183663094865146,0.006020113297957268,0.13613871738682767
0.09700000000000007,loaded,-0.00010223378954588432,4.781955198213641e-21,0.02618579597771258,0.004718729042711755,0.11397449700831262
0.09800000000000007,loaded,-9.88325533040143e-05,4.894482063462555e-21,0.026186979806271937,0.0036013689107003287,0.09550036677024265
0.09900000000000007,loaded,-9.624766581405628e-05,5.0420492000667324e-21,0.026187448156674238,0.002626974578308106,0.08080203058161563
0.10000000000000007,loaded,-9.448618924156566e-05,5.215868551802163e-21,0.026187409491278197,0.0017619008849206615,0.06983000770464216
0.10100000000000008,loaded,-9.189511897734748e-05,4.596864280937456e-21,0.02618704821298536,0.0026161359137076173,0.03146126103348054
0.10200000000000008,loaded,-9.013626515788944e-05,4.458986587445528e-21,0.026186427828034833,0.0018650587779107193,0.031203994446122194
0.10300000000000008,loaded,-8.921452851873686e-05,4.558238628089166e-21,0.02618566611850256,0.0011957423817485907,0.03228671771594185
0.10400000000000008,loaded,-8.810970566422037e-05,2.9791111168819014e-21,0.0261848720173269,0.0013605992124973054,0.015098658259935567
0.10500000000000008,loaded,-8.784686977620043e-05,4.571900079950868e-21,0.026184082896150478,0.000831742108534632,0.021645993150173442
0.10600000000000008,loaded,-8.673903600458536e-05,-1.6717022994363088e-22,0.02618337484526667,0.0013147743987429834,0.00289903531110816
0.10700000000000008,loaded,-8.647559608802631e-05,3.265919201628782e-22,0.02618272266152789,0.0007033805646799832,0.008723053805870955
0.10800000000000008,loaded,-8.650926726762903e-05,-2.646310261315064e-19,0.02618217246281016,0.0005512280628999555,0.008631696599683795
0.10900000000000008,loaded,-8.569593732285471e-05,7.968849183438008e-19,0.026181743209519177,0.0009196542757393868,0.011342792936660212
0.11000000000000008,loaded,-8.57278645268697e-05,5.920176656186714e-19,0.026181373846955704,0.0003707398679006975,0.003855230301570981
0.11100000000000008,loaded,-8.491244671606922e-05,2.682783376222905e-18,0.026181105720732508,0.0008583693131373331,0.014696743481033418
0.11200000000000009,loaded,-8.494143715362534e-05,2.542799811714735e-18,0.026180842956370184,0.00026435876300320133,0.0019167816571499905
0.11300000000000009,loaded,-8.412276887968341e-05,6.6074791115286286e-18,0.026180654337846488,0.0008401158790552313,0.016120752040748032
0.11400000000000009,loaded,-8.414829470420191e-05,6.5200756620164415e-18,0.026180429310780944,0.0002264701921764132,0.0010836887100879346
0.11500000000000009,loaded,-8.332650873294216e-05,1.4883559449119363e-17,0.026180233623356208,0.0008447637248130717,0.016376225076419882
0.11600000000000009,loaded,-8.33489731833819e-05,1.4857113948691698e-17,0.026179966212058325,0.0002683532257483742,0.001208054559926434
0.11700000000000009,loaded,-8.252355011855035e-05,2.9924078313769404e-17,0.026179706356225133,0.0008653602082368026,0.01598945679492956
0.11800000000000009,loaded,-8.25435974590915e-05,2.966719666320736e-17,0.026179370277969582,0.00033667564467610675,0.0017602115536799908
0.11900000000000009,loaded,-8.171406063292195e-05,5.4380344537706514e-17,0.026179048819893597,0.0008896441089490284,0.015391996030531202
0.12000000000000009,loaded,-8.173203111093931e-05,5.4421452703198023e-17,0.026178667377034184,0.0003818659359999054,0.0023364742915320657
0.1210000000000001,loaded,-8.08981046647793e-05,8.996936561815549e-17,0.026178323116314607,0.0009021910887654412,0.014955986747703317
0.1220000000000001,loaded,-8.091392942776824e-05,8.847929910934081e-17,0.02617794016773559,0.0003832754065875622,0.0028436949511896465
0.1230000000000001,loaded,-8.007546523570996e-05,1.4246965661485822e-16,0.0261776193057336,0.0008977608956084706,0.014565212108987875
0.1240000000000001,loaded,-8.008901200482947e-05,1.4330785337811736e-16,0.02617728155833959,0.00033801895969878343,0.0031195729138428405
0.12500000000000008,loaded,-7.924642748817361e-05,2.1425496212005523e-16,0.026177015807381403,0.0008834999940496342,0.014377063472136338
0.12600000000000008,loaded,-7.925735755661861e-05,2.0963677516678635e-16,0.026176734478496146,0.0002815411303468481,0.0034036438835709816
0.12700000000000009,loaded,-7.841093761206579e-05,3.198754746722574e-16,0.026176518766530266,0.0008734748850198935,0.014066824874401003
0.12800000000000009,loaded,-7.841918847596332e-05,3.2343145235255045e-16,0.02617627962675523,0.00023928206944490195,0.003776939080841428
0.1290000000000001,loaded,-7.756900737866607e-05,4.538006526430627e-16,0.026176096010404753,0.0008697832272268535,0.013616326783258591
0.1300000000000001,loaded,-7.75746043836573e-05,4.416267332776205e-16,0.02617587959467876,0.00021648808956112897,0.004282902170199629
0.1310000000000001,loaded,-7.67204309503237e-05,6.379537865426149e-16,0.026175714700859998,0.0008699438060466081,0.013234994630200806
0.1320000000000001,loaded,-7.672328768851599e-05,6.445242494930288e-16,0.026175511328495982,0.00020339242709006315,0.004655345404068809
0.1330000000000001,loaded,-7.586515985202544e-05,8.64635822241566e-16,0.02617535235903027,0.0008727282937938769,0.012853581519170548
0.1340000000000001,loaded,-7.586550214505041e-05,8.429522014583291e-16,0.026175153715654865,0.00019864367031751908,0.004991442821339913
0.1350000000000001,loaded,-7.500329235102219e-05,1.1658404317089208e-15,0.02617500105045525,0.0008756211464392745,0.012663773756029721
0.1360000000000001,loaded,-7.50010180050431e-05,1.1718679963060788e-15,0.026174808061665517,0.00019300219069434883,0.005173077562572512
0.1370000000000001,loaded,-7.413469182736935e-05,1.5446286570549825e-15,0.026174661277501343,0.000878673225365721,0.012616922102430803
0.1380000000000001,loaded,-7.412974256840918e-05,1.514997859909143e-15,0.026174473001512596,0.0001883410287305656,0.0051936483026086
0.1390000000000001,loaded,-7.325923428939465e-05,2.0501252602403337e-15,0.02617433113635081,0.0008819922833907491,0.012636241190217527
0.1400000000000001,loaded,-7.325158285610151e-05,2.055209514461449e-15,0.02617414747265472,0.0001838230064306228,0.005091788536284764
0.1410000000000001,loaded,-7.237704874292486e-05,2.71509702644578e-15,0.026174006077259834,0.0008858908357153444,0.012787573232720532
0.1420000000000001,loaded,-7.23666500363829e-05,2.6737460602598603e-15,0.026173817354258996,0.00018900926999352604,0.005011855804230823
0.1430000000000001,loaded,-7.148791224207486e-05,3.633930358007636e-15,0.026173670111639128,0.0008909884961381446,0.012939654180817254
0.1440000000000001,loaded,-7.147475942010731e-05,3.644931445375137e-15,0.02617347480456129,0.00019574946073868697,0.004923402521898338
0.1450000000000001,loaded,-7.05919359500534e-05,4.850114361481158e-15,0.026173317273283616,0.000896768299352605,0.013010895964934934
0.1460000000000001,loaded,-7.057607230967482e-05,4.7842336995518625e-15,0.026173109211282315,0.00020866588478245333,0.004885456849370534
0.1470000000000001,loaded,-6.968893150829495e-05,6.562938230519943e-15,0.026172942273850093,0.0009027108660860547,0.013086397320341742
0.1480000000000001,loaded,-6.967038152439961e-05,6.5953829812809e-15,0.026172728519052915,0.00021455818609387135,0.004818540072418968
0.1490000000000001,loaded,-6.877917088291475e-05,8.860930294305569e-15,0.026172553577826867,0.0009082184979763045,0.01310752539979684
0.1500000000000001,loaded,-6.87580546430801e-05,8.729829220528715e-15,0.02617233259717851,0.00022198725758956918,0.004824601018476413
0.1510000000000001,loaded,-6.786256983048753e-05,1.2205102689083999e-14,0.02617215609499493,0.0009127135752212389,0.013205295868417653
0.1520000000000001,loaded,-6.783869268454802e-05,1.2306987822860826e-14,0.02617193449774289,0.00022287992329905092,0.004775306987728788
0.1530000000000001,loaded,-6.693893367932908e-05,1.6697658610355623e-14,0.02617175835800099,0.0009168377589023833,0.01327065955124275
0.1540000000000001,loaded,-6.691220946910626e-05,1.6399224437224367e-14,0.026171535522433863,0.00022443233587994866,0.004748310403503549
0.1550000000000001,loaded,-6.600823358103632e-05,2.3504554373167257e-14,0.026171354975105775,0.0009218295633639596,0.013279215703788042
0.1560000000000001,loaded,-6.597895091706579e-05,2.3861779708544913e-14,0.02617113219682311,0.00022469454296228904,0.004711094411671906
0.1570000000000001,loaded,-6.507085768251218e-05,3.2619702046246454e-14,0.02617095371200867,0.0009254675313737042,0.013398692367143384
0.1580000000000001,loaded,-6.503884673073908e-05,3.174429642307778e-14,0.02617073064653938,0.00022535062596610244,0.004681196164592434
0.1590000000000001,loaded,-6.412652823190941e-05,4.7463062687585716e-14,0.02617055206290208,0.0009296328085962425,0.013407838077724029
0.16000000000000011,loaded,-6.409183366141743e-05,4.888893027125293e-14,0.026170330322674958,0.00022443805725698575,0.004714149881305345
0.16100000000000012,loaded,-6.317541828569367e-05,6.602518851247398e-14,0.026170150801551204,0.0009338334834099079,0.01338641349202785
0.16200000000000012,loaded,-6.313802498066394e-05,6.281544314342309e-14,0.026169925591045584,0.00022829373863880644,0.004765057193872618
0.16300000000000012,loaded,-6.221732188131009e-05,9.97062195668721e-14,0.02616974504965767,0.000938237384625561,0.013412182505666236
0.16400000000000012,loaded,-6.217722184486561e-05,1.05722337226175e-13,0.02616952072262285,0.0002278829337084666,0.004761830776836017
0.16500000000000012,loaded,-6.125241064597499e-05,1.3611165279213155e-13,0.02616933860522909,0.0009425722777078168,0.013367138521487142
0.16600000000000012,loaded,-6.120978384011841e-05,1.227165339113038e-13,0.026169115121854433,0.00022751233664498896,0.0048160179329573925
0.16700000000000012,loaded,-6.028079403671315e-05,2.2041778392921202e-13,0.026168937648291087,0.0009457901038377852,0.013406460835131999
0.16800000000000012,loaded,-6.0235522074419396e-05,2.481810637807999e-13,0.026168719690617088,0.00022260974422814227,0.004786779051705315
0.16900000000000012,loaded,-5.930243023994518e-05,2.8148487019991373e-13,0.026168546671850274,0.000948997294639119,0.013451881616645636
0.17000000000000012,loaded,-5.925435235655919e-05,2.174521763759581e-13,0.026168327786058973,0.0002241037092608004,0.004806119073710404
0.17100000000000012,loaded,-5.8317014419791246e-05,5.345847314829037e-13,0.026168152108134213,0.0009536588178968896,0.013497997655509667
0.17200000000000013,loaded,-5.8266111311327405e-05,6.832028101539334e-13,0.026167928494834968,0.00022933389206880147,0.004862002423332613
0.17300000000000013,loaded,-5.732436234619637e-05,5.392060941504058e-13,0.026167749899202324,0.000958534043905189,0.013484947758167526
0.17400000000000013,loaded,-5.7270629023794896e-05,1.8277848457344245e-13,0.0261675252431093,0.00023099270566085694,0.004868182075028501
0.17500000000000013,loaded,-5.6324497904533065e-05,1.4987294661025454e-12,0.026167346541680986,0.000962859436947893,0.013510561509625646
0.17600000000000013,loaded,-5.626790036155079e-05,2.387535032758569e-12,0.02616712190828491,0.00023165371679369941,0.004820864445200576
0.17700000000000013,loaded,-5.531749497588489e-05,4.552624259166462e-13,0.026166940466189396,0.000967569961879457,0.013564582780897911
0.17800000000000013,loaded,-5.525817965966269e-05,-1.9122837130215165e-12,0.026166714117588412,0.0002339914441004931,0.004795405447260227
0.17900000000000013,loaded,-5.430356573487319e-05,6.078418993417921e-12,0.026166530549365234,0.0009721034091218824,0.01361845100347285
0.18000000000000013,loaded,-5.424164914991589e-05,1.2761362976842179e-11,0.026166304560619844,0.00023431725625838748,0.004751704207769067
0.18100000000000013,loaded,-5.3282973613486696e-05,-6.7241626289170316e-12,0.02616611988362036,0.0009763013769659765,0.013684123357160995
0.18200000000000013,loaded,-5.321840993385556e-05,-3.5445117476818663e-10,0.026165890176497154,0.00023860836551339677,0.004733557807485935
0.18300000000000013,loaded,-5.2255514994312434e-05,-1.907698230955224e-09,0.026165703243866717,0.0009808735318564401,0.013743024224704975
0.18400000000000014,loaded,-5.21882284124576e-05,-2.849974631451666e-09,0.026165471059360672,0.00024173956405607877,0.004722884327051152
0.18500000000000014,loaded,-5.122101214034977e-05,-3.560918228761519e-09,0.02616528364264311,0.0009852070079395788,0.013812260528516364
0.18600000000000014,loaded,-5.115092722284902e-05,-4.2683821216195274e-09,0.026165050815413187,0.00024314792855461277,0.0046737195845999654
0.18700000000000014,loaded,-5.017958938985527e-05,-1.6266243723782228e-08,0.026164860656747998,0.0009898492069172118,0.01383914250121035
0.18800000000000014,loaded,-5.0106818230952995e-05,-1.6544450162607132e-08,0.02616462490631794,0.0002467265373648718,0.0046638858840103254
0.18900000000000014,loaded,-4.9131728292411175e-05,-3.1218929487569175e-08,0.02616443289427602,0.0009939237158003494,0.013867377640390548
0.19000000000000014,loaded,-4.905675081911063e-05,-3.4361947267967806e-08,0.02616419613154557,0.0002483708730776491,0.0046999358047070785
0.19100000000000014,loaded,-4.8086358423532424e-05,-3.453810646562711e-08,0.026164004125788794,0.000989205561581105,0.013799841963588655
0.19200000000000014,loaded,-4.8017053678234605e-05,-2.723744265128977e-08,0.026163767821832495,0.0002463655965746718,0.004909105834176467
0.19300000000000014,loaded,-4.7176148838566116e-05,-3.001063483728322e-08,0.02616357876320703,0.0008619001124468688,0.012764505891662429
0.19400000000000014,loaded,-4.722411222959061e-05,-7.06359031454702e-08,0.0261633622466257,0.00022545582559312384,0.007348034304667196
0.19500000000000015,loaded,-4.650554376209357e-05,-6.321736695854593e-08,0.026163200401658596,0.0007366067271875922,0.010283336578687633
0.19600000000000015,loaded,-4.668671919433514e-05,-4.138317656913187e-08,0.026163026276853997,0.00025223147443262134,0.008329636352251901
0.19700000000000015,loaded,-4.596970023346444e-05,-5.90913507549368e-08,0.026162916767496554,0.0007255494945548163,0.010534419728124881
0.19800000000000015,loaded,-4.615951057621823e-05,-5.3295535016562826e-08,0.026162790049450664,0.00022829590633751204,0.007899518893410395
0.19900000000000015,loaded,-4.5438244276422326e-05,-7.184600169273401e-08,0.026162724947466257,0.0007244359622555674,0.010845503570220346
0.20000000000000015,loaded,-4.5624733822499574e-05,-6.578605098796128e-08,0.0261626288470848,0.00020988176937322814,0.007870730486213786
0.20100000000000015,loaded,-4.48988859103382e-05,-8.476354940145583e-08,0.026162587937351215,0.0007272475117433085,0.010852444250949429
0.20200000000000015,loaded,-4.508199281798788e-05,-7.844479369969821e-08,0.02616250764447692,0.00020003752639178657,0.007954612982021377
0.20300000000000015,loaded,-4.435136204990355e-05,-9.448083585022708e-08,0.026162476533515302,0.000731468636273827,0.01076588278370116
0.20400000000000015,loaded,-4.453118718726809e-05,-8.643513534256156e-08,0.026162403776160744,0.00019415315080408352,0.007995071382038393
0.20500000000000015,loaded,-4.3795807199518466e-05,-9.847442938624174e-08,0.026162376591001662,0.0007359807768264388,0.010838886133736455
0.20600000000000016,loaded,-4.397220312879195e-05,-8.783447698914596e-08,0.02616230091568265,0.00019223809809365393,0.007974803349103275
0.20700000000000016,loaded,-4.3231881955267424e-05,-9.111666147841929e-08,0.02616226652835264,0.0007411266431380638,0.010910020164002016
0.20800000000000016,loaded,-4.340487988082877e-05,-7.539206999675034e-08,0.026162180699757655,0.00019375781982404605,0.007952531339993725
0.20900000000000016,loaded,-4.265955938083623e-05,-6.126655688817111e-08,0.026162134485279855,0.0007468855038010824,0.011027511374625163
0.21000000000000016,loaded,-4.28293200614563e-05,-3.8345685893732534e-08,0.02616203804960764,0.00019658050230761,0.007832537577528822
0.21100000000000016,loaded,-4.20794602696798e-05,4.0285279702460265e-09,0.026161979828280293,0.0007533093682424235,0.011226631506484024
0.21200000000000016,loaded,-4.224615695673881e-05,4.0460939332105185e-08,0.02616186858850213,0.00020368945559245166,0.007968211626427333
0.21300000000000016,loaded,-4.149309265951062e-05,1.3119342885766027e-07,0.026161794948798,0.0007620767851336962,0.011327787363854156
0.21400000000000016,loaded,-4.165762234155155e-05,1.8979260579144856e-07,0.026161669133624384,0.00021525180074054016,0.008624161365331241
0.21500000000000016,loaded,-4.0906420285954006e-05,3.630782312554592e-07,0.026161580289126372,0.0007760320748224147,0.011336434891374312
0.21600000000000016,loaded,-4.1071843623355384e-05,4.590613777207443e-07,0.026161444769615363,0.00023439962206936647,0.010348707677638659
0.21700000000000016,loaded,-4.0336859964086264e-05,7.643358464899718e-07,0.026161346488899874,0.0008019055927676731,0.011357122748793832
0.21800000000000017,loaded,-4.0511423430857196e-05,9.217564541591988e-07,0.02616120828799166,0.0002726777267789349,0.014183776487791098
0.21900000000000017,loaded,-3.9829733712187355e-05,1.4170509187936635e-06,0.02616100522100598,0.0008667489139946274,0.01049292287041942
0.22000000000000017,loaded,-4.0028404675125404e-05,1.6477779665285545e-06,0.026160716277078177,0.0004197543513578794,0.0239979317440401
0.22100000000000017,loaded,-3.940002863169e-05,2.3061500835418757e-06,0.026160548273562918,0.0009254920191787067,0.01779437018686918
0.22200000000000017,loaded,-3.967395135769561e-05,2.7540217627704393e-06,0.026160444099782482,0.0005352334793409349,0.03501100465806105
0.22300000000000017,loaded,-3.914632030554105e-05,3.6778973456542893e-06,0.02616044936413707,0.0010639400045472076,0.03352937458730496
0.22400000000000017,loaded,-3.952740749941887e-05,4.656776340945905e-06,0.026160253922107662,0.00106847045987261,0.048876070483046735
0.22500000000000017,loaded,-3.9033801350000324e-05,5.915074369989076e-06,0.026159793934030118,0.0014277779911885946,0.05297516128017403
0.22600000000000017,loaded,-3.933792009035261e-05,7.602641408749961e-06,0.02615894631412811,0.001912806894807072,0.06309015256018789
0.22700000000000017,loaded,-3.874167608363975e-05,9.39324445346897e-06,0.02615766820859084,0.002279324448975465,0.08004053398508197
0.22800000000000017,loaded,-3.894250003467709e-05,1.161444127398164e-05,0.02615579471246003,0.002912736398460999,0.09487052010539161
0.22900000000000018,loaded,-3.8842546425010184e-05,1.4875568343920336e-05,0.026156710593419653,0.003388772406428683,0.12518904978965853
0.23000000000000018,loaded,-3.769016056477962e-05,1.8000609617109475e-05,0.026159550067913793,0.004376812942412054,0.17794197161295797
0.23100000000000018,loaded,-3.559833947001277e-05,2.1563992567189003e-05,0.026163492552813042,0.005711094529269063,0.21986768503210288
0.23200000000000018,loaded,-3.277417281712115e-05,2.5712550992633064e-05,0.026167886892555847,0.00667058288816092,0.27129315873864424
0.23300000000000018,loaded,-2.9418852666877492e-05,3.0546539889849083e-05,0.026172609421870694,0.007545058323077467,0.3194737473706537
0.23400000000000018,loaded,-2.5576967673633674e-05,3.609866717403402e-05,0.02617756663052776,0.008376163522210659,0.36414172487537355
0.23500000000000018,loaded,-2.1332489235812742e-05,4.2269506192205e-05,0.02618094493600051,0.008216312996990771,0.3457927496163731
0.23600000000000018,loaded,-1.6825754873210207e-05,4.912676286742917e-05,0.02618273581194845,0.008398801127892215,0.32958258843736643
0.23700000000000018,loaded,-1.2336291176331198e-05,5.667211281136135e-05,0.02618318111664807,0.008791239180996781,0.3174390020409887
